0.0,0.36759543
0.0,0.9175532
1.0,0.2941892
0.0,0.055457413
1.0,0.17385054
0.0,0.030125827
1.0,0.971153
1.0,0.7674868
1.0,0.39561632
0.0,0.0018122792
0.0,0.25755924
1.0,0.59952354
0.0,0.0052579343
0.0,0.09101209
0.0,0.054918677
0.0,0.0009457767
1.0,0.59230447
0.0,0.11855069
0.0,0.039264888
1.0,0.5127716
1.0,0.47976688
0.0,0.035143733
1.0,0.9581889
0.0,0.13000473
0.0,0.002832204
1.0,0.94552475
0.0,0.18874165
1.0,0.476822
0.0,0.012668997
1.0,0.8969449
0.0,0.012197465
0.0,0.038463056
1.0,0.8775742
1.0,0.9965254
1.0,0.90550303
1.0,0.9615559
1.0,0.74562216
0.0,0.023398548
1.0,0.7714995
1.0,0.14829043
1.0,0.8518148
1.0,0.9538945
0.0,0.0050331056
1.0,0.9849876
1.0,0.86525124
0.0,0.017901659
0.0,0.00017017126
0.0,0.069366366
0.0,0.009736836
1.0,0.95698565
0.0,0.35987896
1.0,0.86634284
1.0,0.9930507
1.0,0.6798543
0.0,0.0075415075
0.0,0.018900454
0.0,0.05499831
1.0,0.07661557
1.0,0.9369072
1.0,0.21948364
1.0,0.98807716
0.0,0.21654046
1.0,0.9911568
1.0,0.65134144
1.0,0.9656211
0.0,0.16175541
0.0,0.5655154
1.0,0.9561847
0.0,0.0032213032
1.0,0.9411684
0.0,0.07716602
1.0,0.93089044
0.0,0.00024074316
0.0,0.023195565
1.0,0.5231931
0.0,0.28146017
0.0,0.0065060854
0.0,0.37672025
0.0,0.027047396
1.0,0.8909136
0.0,0.062524945
1.0,0.98736936
1.0,0.96536815
1.0,0.9991907
1.0,0.99771786
1.0,0.7685205
1.0,0.96779215
0.0,0.2222856
0.0,0.023247927
1.0,0.5949312
0.0,0.0071083307
1.0,0.06972587
0.0,0.19655713
0.0,0.8752201
0.0,0.37876174
1.0,0.9437032
0.0,0.009448022
0.0,0.016979128
1.0,0.74400896
1.0,0.98722935
0.0,0.009152025
0.0,0.07823995
1.0,0.06775761
0.0,0.01386717
0.0,0.016813606
1.0,0.88264257
1.0,0.1342763
0.0,0.025984824
1.0,0.008057684
1.0,0.9545737
1.0,0.9681535
0.0,0.02653873
1.0,0.032443672
0.0,0.11897111
0.0,0.022672325
1.0,0.68239546
0.0,0.03702438
1.0,0.9066639
1.0,0.6702915
1.0,0.99738294
0.0,0.29364663
1.0,0.9777532
0.0,0.2634099
0.0,0.0044047832
0.0,0.220148
1.0,0.368645
0.0,0.0036212504
0.0,0.032143116
1.0,0.9613993
1.0,0.70350844
1.0,0.9259544
0.0,0.07065943
0.0,0.011993796
1.0,0.30383372
1.0,0.99758315
0.0,0.73333025
0.0,0.01904574
0.0,0.062613755
0.0,0.11322531
0.0,0.06917834
1.0,0.95317465
0.0,0.20411542
1.0,0.023407876
0.0,0.01280573
0.0,0.0045743883
0.0,0.0017459393
1.0,0.11358392
0.0,0.026174128
0.0,0.06871942
0.0,0.028502256
0.0,0.01890722
0.0,0.007855892
0.0,0.0055499673
0.0,0.93301487
0.0,0.28271478
1.0,0.88414425
0.0,0.008469284
0.0,0.07251856
1.0,0.9980556
0.0,0.010540783
0.0,0.13359389
0.0,0.12922022
0.0,0.014833391
0.0,0.13386276
1.0,0.9962488
0.0,0.03950602
1.0,0.9148115
0.0,0.097923875
0.0,0.007283926
1.0,0.6935456
0.0,0.933094
0.0,0.9693819
0.0,0.8965746
0.0,0.00021216273
1.0,0.9376607
1.0,0.89890516
0.0,0.038698733
1.0,0.9255023
0.0,0.22053066
1.0,0.95478314
1.0,0.9223386
1.0,0.9187594
1.0,0.9752023
1.0,0.9571449
0.0,0.8361692
0.0,0.00047075748
0.0,0.008812189
0.0,0.9786707
0.0,0.02203098
0.0,0.02338472
1.0,0.20473936
0.0,0.002075106
0.0,0.6977489
1.0,0.79570496
1.0,0.88639724
1.0,0.9961701
0.0,0.0034270287
0.0,0.28249937
0.0,0.0036449432
1.0,0.034974992
0.0,0.33457714
0.0,0.7495834
0.0,0.5456177
0.0,0.14925772
0.0,0.20006007
1.0,0.121747315
0.0,0.025150329
1.0,0.27169886
0.0,0.0010818541
0.0,0.2759735
0.0,0.007406831
1.0,0.9161049
0.0,0.05935803
0.0,0.05594659
0.0,0.03307739
0.0,0.0037455857
0.0,0.817953
0.0,0.10392073
1.0,0.9824654
0.0,0.006194204
0.0,0.0056560934
1.0,0.6332467
1.0,0.99050176
0.0,0.10398656
0.0,0.01187554
0.0,0.0010203421
0.0,0.111742586
0.0,0.017337978
0.0,0.16338903
1.0,0.9901519
0.0,0.0053954124
1.0,0.2257742
0.0,0.0057316422
1.0,0.6959604
1.0,0.47536033
0.0,0.011148065
0.0,0.06490865
0.0,0.021159112
1.0,0.9390346
1.0,0.79428947
1.0,0.9335669
1.0,0.3679202
0.0,0.009204388
0.0,0.6235132
1.0,0.97831804
0.0,0.30148032
0.0,0.017994076
0.0,0.008044958
0.0,0.3451594
0.0,0.030403703
0.0,0.009052485
0.0,0.06654894
1.0,0.53202754
0.0,0.008348912
0.0,0.3555498
0.0,0.0019695163
1.0,0.917079
1.0,0.95185435
0.0,0.0046412945
0.0,0.13747159
0.0,0.010694832
1.0,0.92885846
0.0,0.0016254485
0.0,0.0012474954
0.0,0.07204929
0.0,0.0143402815
1.0,0.9885387
1.0,0.9181285
1.0,0.99279284
0.0,0.0052079856
1.0,0.9123305
0.0,0.0037561953
0.0,0.048987597
0.0,0.8656386
1.0,0.5743611
1.0,0.47745726
0.0,0.008710474
0.0,0.042351663
1.0,0.37805998
1.0,0.28873742
0.0,0.037745535
1.0,0.33149397
1.0,0.9017186
0.0,0.95837533
0.0,0.07447356
0.0,0.013527483
0.0,0.0071285963
0.0,0.66547275
0.0,0.021423161
1.0,0.9919627
0.0,0.03542745
0.0,0.012803793
1.0,0.99946064
0.0,0.02467087
1.0,0.95393133
1.0,0.017907321
1.0,0.85610646
1.0,0.77535105
1.0,0.715575
0.0,0.004985392
1.0,0.9475682
0.0,0.6135193
1.0,0.99427694
0.0,0.3380922
0.0,0.4586632
0.0,0.16400579
0.0,0.054827392
0.0,0.1640867
1.0,0.94024044
0.0,0.7203573
1.0,0.63052887
0.0,0.92703605
1.0,0.93961895
1.0,0.9749992
0.0,0.016922534
0.0,0.002657473
0.0,0.0056374967
1.0,0.8880758
1.0,0.022651196
0.0,0.0012207627
0.0,0.00017502904
0.0,0.00651595
0.0,0.023533523
1.0,0.93960047
1.0,0.71757
0.0,0.040885985
0.0,0.07629624
1.0,0.77666533
1.0,0.9725795
1.0,0.33685958
0.0,0.026635796
0.0,0.853615
0.0,0.00033727288
0.0,0.2722696
1.0,0.9914111
1.0,0.83423185
0.0,0.10035178
